TOA5,13F shore (Loadcell)
2024-04-08 00:00:00,137.5
2024-04-08 00:05:00,137.75
2024-04-08 00:10:00,137.75
2024-04-08 00:15:00,137.75
2024-04-08 00:20:00,137.5
2024-04-08 00:25:00,137.75
2024-04-08 00:30:00,137.75
2024-04-08 00:35:00,137.5
2024-04-08 00:40:00,137.25
2024-04-08 00:45:00,136.875
2024-04-08 00:50:00,136.875
2024-04-08 00:55:00,137.375
2024-04-08 01:00:00,137.125
2024-04-08 01:05:00,137.125
2024-04-08 01:10:00,136.875
2024-04-08 01:15:00,136.875
2024-04-08 01:20:00,136.875
2024-04-08 01:25:00,136.0
2024-04-08 01:30:00,136.0
2024-04-08 01:35:00,136.0
2024-04-08 01:40:00,136.0
2024-04-08 01:45:00,136.25
2024-04-08 01:50:00,136.25
2024-04-08 01:55:00,136.25
2024-04-08 02:00:00,136.5
2024-04-08 02:05:00,136.5
2024-04-08 02:10:00,136.0
2024-04-08 02:15:00,136.25
2024-04-08 02:20:00,136.25
2024-04-08 02:25:00,136.25
2024-04-08 02:30:00,136.5
2024-04-08 02:35:00,136.25
2024-04-08 02:40:00,136.0
2024-04-08 02:45:00,136.25
2024-04-08 02:50:00,136.5
2024-04-08 02:55:00,136.5
2024-04-08 03:00:00,136.25
2024-04-08 03:05:00,136.25
2024-04-08 03:10:00,136.25
2024-04-08 03:15:00,136.25
2024-04-08 03:20:00,136.25
2024-04-08 03:25:00,136.0
2024-04-08 03:30:00,136.0
2024-04-08 03:35:00,136.0
2024-04-08 03:40:00,136.0
2024-04-08 03:45:00,136.0
2024-04-08 03:50:00,136.0
2024-04-08 03:55:00,136.0
2024-04-08 04:00:00,136.0
2024-04-08 04:05:00,136.0
2024-04-08 04:10:00,136.0
2024-04-08 04:15:00,136.0
2024-04-08 04:20:00,136.0
2024-04-08 04:25:00,136.25
2024-04-08 04:30:00,136.25
2024-04-08 04:35:00,136.25
2024-04-08 04:40:00,136.25
2024-04-08 04:45:00,136.0
2024-04-08 04:50:00,136.0
2024-04-08 04:55:00,136.0
2024-04-08 05:00:00,135.875
2024-04-08 05:05:00,135.625
2024-04-08 05:10:00,135.375
2024-04-08 05:15:00,135.875
2024-04-08 05:20:00,136.0
2024-04-08 05:25:00,135.625
2024-04-08 05:30:00,135.875
2024-04-08 05:35:00,135.375
2024-04-08 05:40:00,135.25
2024-04-08 05:45:00,135.25
2024-04-08 05:50:00,135.0
2024-04-08 05:55:00,135.0
2024-04-08 06:00:00,135.25
2024-04-08 06:05:00,135.0
2024-04-08 06:10:00,135.0
2024-04-08 06:15:00,135.0
2024-04-08 06:20:00,135.0
2024-04-08 06:25:00,134.625
2024-04-08 06:30:00,134.625
2024-04-08 06:35:00,134.625
2024-04-08 06:40:00,134.375
2024-04-08 06:45:00,134.375
2024-04-08 06:50:00,134.0
2024-04-08 06:55:00,133.5
2024-04-08 07:00:00,134.125
2024-04-08 07:05:00,133.5
2024-04-08 07:10:00,133.5
2024-04-08 07:15:00,133.5
2024-04-08 07:20:00,133.375
2024-04-08 07:25:00,132.75
2024-04-08 07:30:00,132.75
2024-04-08 07:35:00,132.5
2024-04-08 07:40:00,131.875
2024-04-08 07:45:00,131.875
2024-04-08 07:50:00,131.25
2024-04-08 07:55:00,131.0
2024-04-08 08:00:00,130.375
2024-04-08 08:05:00,130.125
2024-04-08 08:10:00,139.25
2024-04-08 08:15:00,128.875
2024-04-08 08:20:00,135.625
2024-04-08 08:25:00,130.0
2024-04-08 08:30:00,129.375
2024-04-08 08:35:00,129.75
2024-04-08 08:40:00,129.375
2024-04-08 08:45:00,129.125
2024-04-08 08:50:00,129.375
2024-04-08 08:55:00,128.75
2024-04-08 09:00:00,128.5
2024-04-08 09:05:00,174.125
2024-04-08 09:10:00,128.0
2024-04-08 09:15:00,128.875
2024-04-08 09:20:00,127.875
2024-04-08 09:25:00,128.25
2024-04-08 09:30:00,130.0
2024-04-08 09:35:00,127.875
2024-04-08 09:40:00,380.9999999999999
2024-04-08 09:45:00,381.875
2024-04-08 09:50:00,393.0
2024-04-08 09:55:00,1346.125
2024-04-08 10:00:00,1338.625
2024-04-08 10:05:00,1332.375
2024-04-08 10:10:00,1332.375
2024-04-08 10:15:00,1332.375
2024-04-08 10:20:00,1332.375
2024-04-08 10:25:00,1327.375
2024-04-08 10:30:00,1329.875
2024-04-08 10:35:00,1328.625
2024-04-08 10:40:00,1329.875
2024-04-08 10:45:00,1331.125
2024-04-08 10:50:00,1331.125
2024-04-08 10:55:00,1329.875
2024-04-08 11:00:00,1329.875
2024-04-08 11:05:00,1329.875
2024-04-08 11:10:00,1329.875
2024-04-08 11:15:00,1329.875
2024-04-08 11:20:00,1393.625
2024-04-08 11:25:00,1391.125
2024-04-08 11:30:00,1393.625
2024-04-08 11:35:00,1643.625
2024-04-08 11:40:00,1642.375
2024-04-08 11:45:00,1641.125
2024-04-08 11:50:00,1642.375
2024-04-08 11:55:00,1641.125
2024-04-08 12:00:00,1641.125
2024-04-08 12:05:00,1639.875
2024-04-08 12:10:00,1639.875
2024-04-08 12:15:00,1633.625
2024-04-08 12:20:00,3123.625
2024-04-08 12:25:00,3078.625
2024-04-08 12:30:00,3109.875
2024-04-08 12:35:00,3106.125
2024-04-08 12:40:00,3108.625
2024-04-08 12:45:00,3104.875
2024-04-08 12:50:00,3103.625
2024-04-08 12:55:00,3104.875
2024-04-08 13:00:00,3104.875
2024-04-08 13:05:00,3102.375
2024-04-08 13:10:00,3102.375
