TOA5,12F shore (Loadcell)
2024-03-25 00:00:00,59.04188749999999
2024-03-25 00:05:00,59.1048875
2024-03-25 00:10:00,59.17026250000001
2024-03-25 00:15:00,58.71051250000001
2024-03-25 00:20:00,58.36551249999999
2024-03-25 00:25:00,58.33188749999999
2024-03-25 00:30:00,58.3688875
2024-03-25 00:35:00,57.19401250000001
2024-03-25 00:40:00,58.52638750000001
2024-03-25 00:45:00,58.28776250000001
2024-03-25 00:50:00,58.4161375
2024-03-25 00:55:00,58.8447625
2024-03-25 01:00:00,58.72226250000001
2024-03-25 01:05:00,58.7231375
2024-03-25 01:10:00,58.2715125
2024-03-25 01:15:00,58.1523875
2024-03-25 01:20:00,58.27026249999999
2024-03-25 01:25:00,58.76613750000001
2024-03-25 01:30:00,58.77788750000001
2024-03-25 01:35:00,58.9728875
2024-03-25 01:40:00,59.23638750000001
2024-03-25 01:45:00,59.1261375
2024-03-25 01:50:00,59.1003875
2024-03-25 01:55:00,59.08788749999999
2024-03-25 02:00:00,59.1838875
2024-03-25 02:05:00,59.4612625
2024-03-25 02:10:00,59.2433875
2024-03-25 02:15:00,59.2781375
2024-03-25 02:20:00,58.3683875
2024-03-25 02:25:00,58.7023875
2024-03-25 02:30:00,58.65701250000001
2024-03-25 02:35:00,58.61976249999999
2024-03-25 02:40:00,58.43713750000001
2024-03-25 02:45:00,58.5540125
2024-03-25 02:50:00,58.2105125
2024-03-25 02:55:00,58.6278875
2024-03-25 03:00:00,58.39088750000001
2024-03-25 03:05:00,58.47238750000001
2024-03-25 03:10:00,58.3517625
2024-03-25 03:15:00,58.3517625
2024-03-25 03:20:00,58.26801250000001
2024-03-25 03:25:00,58.2855125
2024-03-25 03:30:00,58.1816375
2024-03-25 03:35:00,58.86688749999999
2024-03-25 03:40:00,58.1938875
2024-03-25 03:45:00,58.34026250000001
2024-03-25 03:50:00,58.3147625
2024-03-25 03:55:00,58.4210125
2024-03-25 04:00:00,58.1351375
2024-03-25 04:05:00,58.29951250000001
2024-03-25 04:10:00,58.2923875
2024-03-25 04:15:00,58.1838875
2024-03-25 04:20:00,58.4163875
2024-03-25 04:25:00,58.39426250000001
2024-03-25 04:30:00,58.31988750000001
2024-03-25 04:35:00,58.32588749999999
2024-03-25 04:40:00,58.33701250000001
2024-03-25 04:45:00,58.48901250000001
2024-03-25 04:50:00,58.58163750000001
2024-03-25 04:55:00,58.6772625
2024-03-25 05:00:00,58.6887625
2024-03-25 05:05:00,58.72401249999999
2024-03-25 05:10:00,58.6000125
2024-03-25 05:15:00,58.96101250000001
2024-03-25 05:20:00,58.78488750000001
2024-03-25 05:25:00,58.7193875
2024-03-25 05:30:00,58.95613750000001
2024-03-25 05:35:00,58.45201250000001
2024-03-25 05:40:00,58.8242625
2024-03-25 05:45:00,58.65701250000001
2024-03-25 05:50:00,58.53288750000001
2024-03-25 05:55:00,58.92151249999999
2024-03-25 06:00:00,58.6676375
2024-03-25 06:05:00,58.93163749999999
2024-03-25 06:10:00,58.94851250000001
2024-03-25 06:15:00,59.66963749999999
2024-03-25 06:20:00,59.4181375
2024-03-25 06:25:00,59.08238750000001
2024-03-25 06:30:00,58.5492625
2024-03-25 06:35:00,58.94663749999999
2024-03-25 06:40:00,59.33338750000001
2024-03-25 06:45:00,58.83688750000001
2024-03-25 06:50:00,58.9730125
2024-03-25 06:55:00,58.66451250000001
2024-03-25 07:00:00,59.1261375
2024-03-25 07:05:00,58.4150125
2024-03-25 07:10:00,58.63826250000001
2024-03-25 07:15:00,58.0757625
2024-03-25 07:20:00,57.8183875
2024-03-25 07:25:00,57.79038749999999
2024-03-25 07:30:00,57.3008875
2024-03-25 07:35:00,58.0538875
2024-03-25 07:40:00,57.3575125
2024-03-25 07:45:00,57.4158875
2024-03-25 07:50:00,60.6901375
2024-03-25 07:55:00,81.6876375
2024-03-25 08:00:00,96.6802625
2024-03-25 08:05:00,112.7595125
2024-03-25 08:10:00,90.97651249999998
2024-03-25 08:15:00,88.02601250000001
2024-03-25 08:20:00,65.59563750000001
2024-03-25 08:25:00,58.12463750000001
2024-03-25 08:30:00,56.90876250000001
2024-03-25 08:35:00,56.8942625
2024-03-25 08:40:00,56.8946375
2024-03-25 08:45:00,57.4197625
2024-03-25 08:50:00,58.5535125
2024-03-25 08:55:00,57.47976250000001
2024-03-25 09:00:00,57.17088750000001
2024-03-25 09:05:00,58.4111375
2024-03-25 09:10:00,59.66426249999999
2024-03-25 09:15:00,58.1127625
2024-03-25 09:20:00,58.50026250000001
2024-03-25 09:25:00,57.0750125
2024-03-25 09:30:00,56.9968875
2024-03-25 09:35:00,56.6266375
2024-03-25 09:40:00,56.7977625
2024-03-25 09:45:00,56.6460125
2024-03-25 09:50:00,58.12901249999999
2024-03-25 09:55:00,57.59963750000001
2024-03-25 10:00:00,57.8423875
2024-03-25 10:05:00,58.40276250000001
2024-03-25 10:10:00,58.1291375
2024-03-25 10:15:00,58.2050125
2024-03-25 10:20:00,57.6747625
2024-03-25 10:25:00,57.4180125
2024-03-25 10:30:00,57.45676250000001
2024-03-25 10:35:00,56.9662625
2024-03-25 10:40:00,56.9273875
2024-03-25 10:45:00,57.05851250000001
2024-03-25 10:50:00,56.8230125
2024-03-25 10:55:00,56.8208875
2024-03-25 11:00:00,57.2826375
2024-03-25 11:05:00,57.4731375
2024-03-25 11:10:00,57.2488875
2024-03-25 11:15:00,56.7311375
2024-03-25 11:20:00,56.1457625
2024-03-25 11:25:00,56.69001250000001
2024-03-25 11:30:00,58.79288750000001
2024-03-25 11:35:00,57.28551250000001
2024-03-25 11:40:00,56.9337625
2024-03-25 11:45:00,56.73551250000001
2024-03-25 11:50:00,57.57526249999999
2024-03-25 11:55:00,57.0973875
2024-03-25 12:00:00,57.4901375
2024-03-25 12:05:00,57.8927625
2024-03-25 12:10:00,57.12926250000001
2024-03-25 12:15:00,55.293975
2024-03-25 12:20:00,56.6915125
2024-03-25 12:25:00,56.8471375
2024-03-25 12:30:00,56.8038875
2024-03-25 12:35:00,58.40701250000001
2024-03-25 12:40:00,57.12576249999999
2024-03-25 12:45:00,57.1896375
2024-03-25 12:50:00,57.83576249999999
2024-03-25 12:55:00,58.70338750000001
2024-03-25 13:00:00,59.90176249999999
2024-03-25 13:05:00,61.16251249999999
2024-03-25 13:10:00,63.3185125
2024-03-25 13:15:00,63.73513750000001
2024-03-25 13:20:00,63.11451249999999
2024-03-25 13:25:00,62.3907625
2024-03-25 13:30:00,62.5473875
2024-03-25 13:35:00,62.0192625
2024-03-25 13:40:00,61.99338750000001
2024-03-25 13:45:00,62.86013750000001
2024-03-25 13:50:00,68.7930125
